address,balance
0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,134.357868059094068966
0x7594F15D27B58C04B82C3891e6f5f4488b2006e0,45.113385008579788851
0x047a2fbe8aEF590d4EB8942426a24970af301875,33.442213067420420512
0x124dD263fe61815690347Cd5BE5d522B89abC303,29.852200770770440828
0x45bf9B0dCfCAb58eF2CF7a6FFF7d186B6De09417,26.698554112642631425
0xfEfea9427Bef554Cc572bC4E887a0b9642fd8f4E,25.248913302035422019
0x32F24a55224be5B38eD3E17eA5e3d512A6cEe5d6,23.193707495600731295
0xC50dE8160Bc805394D37CB3738c188176Ee0bB44,21.771971356025083972
0xf9cAFEb32467994e3AFfd61E30865E5Ab32ABE68,20.295308189603556221
0x9Cd9aefBd6D423F69F5c9Caf2fA9972381012b09,16.849923279213534228
0xe4Fa7345472DdC55B5A1857A99fa89C0BbAC777A,16.692610469026352221
0x1308c251E34d715b5c7d2B986994b8FC2FC8B9C3,15.680717774707289819
0x025D13B37cAd5A3cD85cfcbC81a3C35Edf72bFB4,13.385183653886184549
0x080086911D8c78008800FAE75871a657b77d0082,11.403649694794619307
0x76F36d497b51e48A288f03b4C1d7461e92247d5e,11.356944196703608282
0xcF096C67FB5407C71947E669bb0B648Fcf71E2a7,10.255935745045555122
0x75cD5524a59D570EeE410dC36bF2Cb0BB8013d59,6.629464840133364024
0x535F1fcDd9C5001d847b2e7ef579d6e4AB6f860B,6.302174919512582527
0x1D283807630fFB876A5d78B8e0788e491449F241,5.749329793649026606
0x111206594F2fB5927f719b4417Ab1DA3D41B14b1,5.727796819227231605
0x1111E3Ef0B6aE32E14a55e0E7cD9b8505177C2BF,5.616042469556199549
0x1114C78D5DE672996d812DC2E1a05b5F33EAcDFb,5.441804034281024659
0x9149ca99B1151351783f912102B0Db0EEf7205E9,5.407222942613077833
0x1110F5B97703D14AC3dE91bdcd12Cd4566ae48D5,5.297179592548325873
0x769bdbF85Fe63e60460CB1e3399889856d72e7b2,5.289762241948783457
0x6823C1bBd16eD38ae540559Bb6753d9dB5a7eF75,4.77888883159822003
0x7A70536c4D695B1Ec9DF972e91461E834bfB00e8,4.534419585492516724
0xE9e1D5Fe4F0218B278B9Fa52CfcF5cf7f5D757AC,4.304708184017585462
0x3d61930Bc02BC1ca38A3e819926cb3E48b483aA1,3.903742161957141005
0x202bB2FaB1e35D940FdE99b214Ba49DAfbCef62A,3.894597011388350692
0x77ad3a15b78101883AF36aD4A875e17c86AC65d1,2.945126003093317659
0x38237d83555B6E46D0bCd2F56c7af8cBEdCeCD13,2.666254455966371923
0x56CA44882498e5252f1B6447824d99EADe146814,2.625128024186230427
0x3fb6C2c679A98728454442fA0Ee28F3f24a134c0,2.5931947852853196
0x023aB8e20a4682d315Daef4c91DB96bD77934D66,2.524427294020336141
0x25548Ba111d4F6cbA0498Ab77a6b40EACbeFab52,2.232960897565135726
0xd8C2f71A46f94348c90381adBBF84F565E36CF5d,2.22836293860612947
0x6bE11F91e42EE54cDE28E8f32Ac8E3e768E0550a,1.8560697781412473
0x78e9dE37F9904e4Eb3689272e788D51E3c9f0aF4,1.825387415328126098
0x3e88F4e2e4F78acD018a463B69Eb1ed8D011111A,1.808076920416325492
0x6293DC865dF23Ef99de223b512A8E320248c74da,1.723985081454323122
0x5EdE3736487AB34D28781C079d34c1309Df951c1,1.717814886594505963
0x5b34448faa21e46fb95110Bb48Ec0415fb220000,1.618052360262438417
0xE5Bf9B62E03191e7B5aeC3bcD2B93567BDcf2f68,1.378914559270475739
0x5EF60d2155319CdE142298c43975fB5E48bdE535,1.049073702024464555
0x3892146C04B400C6d3211B29b46aB8365506F4A2,1.024198676650892424
0x319EF3C3EF6B6Ef9B7fB740bB145EAC0c7F15Adc,1.007185045760478067
0x4dDcE5603eff8fF29B5C8321CB9041C65a8F4FDe,0.937395066077745487
0x8964C2be427Fb080F9AFa55eADCAbBeB41DbcE12,0.930406896149242804
0xC247882857FC1AcbBB8a1C8741Ab13805D8bE113,0.875306397378984044
0xe1CD08ED029Be1441Eb363BC71F3dcad0a2152B8,0.853838921642992445
0x6106d3eC229875cc8b48314065D5B442760eFc2C,0.842676681508446747
0x3F1Ff8561ABdBe7E2B5CED93FD932C60A8a84FEe,0.779168551933165778
0xDa62F829497DDa865C4380b74ddD8A818d2b4BB1,0.772596460215491331
0x1cbDa05aDD081F3c147965E9De611eA6B3F356A6,0.760619319049236467
0x8C0eb3Ed5b71504B2aE1B99d246aFf1c368f1b57,0.759555468222891219
0x425A4a539C085Ff2568e19ee1304e97a92688959,0.723079441091364967
0x4C6d22c74d6BdB72f3dD4Ac55F440f049F799f2A,0.71868397634562504
0xd8524B153DF3F22d94EbdF5877E49DCDe35bD51f,0.673356240103160519
0xE58aC4e0d21917A05534B0d37A56e8BcDaB7F00B,0.662647701268894899
0x60C33EEc76F1b55185D2030Df84438bEC7d5a88a,0.649764025075160745
0x970b52Bf8964934E721f655325cc946e4901bE6b,0.609380775068530129
0x0000000000d3e910C999cFA4a016EaAFe9FCb604,0.597908421262965213
0x1c9529de5435F7c3F7Ce1571A131F5571BcEd810,0.596400389784340613
0xCABCF8E0bE0B93196046364D374Cbe7E13B713BC,0.503599333779284624
0x4c17c9DD3674dC25eF84F2DFa462D6aA133E728d,0.481082291436060293
0x580eCE3Ea52154e59Bb8720a4A856321e26c19D5,0.4658905210333826
0xb84EBe713497DB07Ac7a3a80424397fB2CAD7D51,0.437898250647917134
0xf88bF56fC27e60F239353F7149f9E5218D72fFCb,0.418713076029992406
0xfde4013A60E79633C3395578c0B8A79ec397888f,0.404159068282857546
0xF04A65B4f1F53FF56Db57feE8E3e395B3cB1D699,0.400774548676070527
0x67C2952229D829B8bC40BA3c957e943d884FC739,0.392919668974754995
0xBC5Be539F4AB5ABC40B047c81F152EC84c86958C,0.361322519371695207
0xACBCB2724CFafb839C752d71997A8a7a16989b2e,0.349575444070088214
0x703ad4B9434850C2b275CD874d60359b656fd63E,0.341327839030726825
0x5ceBcA9AC392360021a0443Add6eB9A6ce1f98dE,0.333311479334469844
0xFec172d886358E7cBdcb8fbdf6aBc73Eaeb7A1bb,0.319096016114537347
0xCe202253cEB07658FD63e14b87BaFb7AA2a0e88b,0.299073481966475465
0xc7daF473C103aa2B112FE2F773E3A508A6999BB6,0.281698939360811214
0x08f67c498024aEc57AaBe6BDE0e6f1a489E3E9fC,0.280143003607744198
0xc9BB58bDbd73314A8475C9623910d15BbcfBfEB2,0.261935195996229475
0x5A9E73A9b7be93A816FCB73cFabFB2C3CE7218a9,0.256145225813799512
0x7b69782c0a2C1aCb059a77f013980719A77A3DA8,0.23989095240455914
0x9Ab01fcf4bEA631b6c63e536Ef159b7c3Fe2838B,0.238917199385814852
0x774617bd41fA7De7536Ec6d2CEa7539f94404a97,0.234481348875933069
0xF8598bA5A12679B9758c523E425b479f8777D927,0.232827158056381587
0x3aCD8352A7d2993104defC8983b87922c0ca3533,0.210980085820895931
0x9caf3d19494f3F3421BaA81240d021Ef6D4824DB,0.199062313952909551
0x1237CE493a50e9C383c4E1e1058B9FC639996D5c,0.198370868568556014
0x1a924643992deF3b42a3f6C6b8795A8EC8fA9D1f,0.195853311363080084
0xEDFe53C7462D41769Eb4Bf5D5F78c28f9cf7DFA5,0.195325226237937122
0x9D1386A04699e7f8C3159836c6C00A285c38bC4A,0.190873482978988375
0x733609987B8a8D00D7b24f5B633dBBDeAa1E8740,0.178871230970420875
0xdb2A347977c0A11F114F09D88a5E8e42461f6ce3,0.173141917399963745
0x9Dca5128A81af909AD04E3CD07fF000d07274F9D,0.170432819615900354
0x9B897284Df6Bd6Fb6695f9360315480d0fBCa9a5,0.163139974965480171
0xdAE400b361Cf4ca43e9CfB6D115Dea74785E728E,0.142838966937070144
0xa7bCA093725c8373F86EbdC4735f70681DEE5069,0.138601675426858303
0x580186Cc40555C98A6415a0Aa6d79Ea1c24Ce8fB,0.132359187266227535
0xD89B835e9064D5f623F720bA368232D3C0a42886,0.12983657183905835
0x894e26A874a71A6EFf56d943e8eE0ECA45B7D2a2,0.125827485324596979
0xB6EeDEeA60786bF7a24BC727E89534576c2026CB,0.108254398143495086
0x0ad1A77f35adA3888ad3f80721B78bF3EFbF1017,0.091933363656432874
0xbdFaA07f8891c8aCa87e1894D569CDFE4A7De321,0.091610806583449547
0xe8112dc79B6F9d8f1e3A9e663aD895cE7Ab47e7F,0.077447249174105265
0xC7c0f89481e3F00412E3D696aBA2D0DB53547d01,0.075848985980937968
0x9706baf1EAc15527C926dA07c807963997a511E0,0.063441655427609528
0xCB5Bc9cfd7c4F254cFE2609fad1B0FCd2Da5Fc11,0.059684680230860351
0xC3485868C52D42F49318D8ae6F05a55d0d34c526,0.059633001953504
0x0Bde33Efc24cE36162447671AF90B413c839C52F,0.058569287274230737
0x068c03F070Bb8b8130c23106Ee04dC982661E0Ea,0.05176976477564583
0x4B42480A7Ee8345Ca26Cc96050934e7DF2d1cb5C,0.049771524285483324
0xde17753588e0E04F2556B24dEC9fCA625957ee87,0.048980407212827488
0x5DbD744224E52ABdA2aF1D5130c458Dc16e8A630,0.046652252073054274
0x89a4f64E5eB584C533F24e5023390f6c9B15ca0d,0.044143886881958945
0xAB5cD19F818887F7ee42b6D6BEe74dA38Cc72da4,0.043731970942824877
0x0bE7E62007fba15C8d51104a2aA885Af0Fc78396,0.043139606908219535
0x4B2eA24c1a8d40Ae81619bE93f35EABAd23C939a,0.042994991767438662
0x1B7FfaBC6e8BCC5c60C33c564ADD8eEC00220c3B,0.042647068055443571
0xe070A8c96ab89Da49cbD34B44e6803F3c1749948,0.039191174971143031
0x451F88e3B110ea50Af94ebbbdaC1A7aEdF15E9dD,0.03730314599822178
0x96279d2714843d74C7a81c3A0e082b79FC15BBeF,0.036754739777518643
0x35317039367D6b9246441927B0645C9920eB7dfE,0.036170965442211519
0x2D6121074bFb01F9Ad2a937da2D14e0e0cC37144,0.03519952560907234
0x45e73FC759580a0C9F7cF80d2ad8196F0b594863,0.03481939392642495
0x76f47148DA9237CCB84f502C50f3a5D04CAD89e7,0.034489206841397143
0x13378600E81d6c1E3B7579ACC3e10B45d60612D0,0.03398836639733237
0xFa9d7Ec288F1223F42be58eeF3FD22844633D23e,0.032584460522070987
0xEEfDCaebC9c574bf07e3Bb21dbcC849f6c99A566,0.032550367163025297
0x4095e2Fe85B0927cD57448806692D7165e5F793E,0.031008351237636821
0x65c04f0304Cf41732f48e58A0B81A70fC873097F,0.029966565628367541
0x4b6A7B3c30Cc5052a2448f922Dd9fd755da82CC4,0.027625907622895577
0xd13C0B18f9E1147228c8605481a4e7CEDB57A65B,0.027142341862415092
0x1764c139E1241ffEdaC3EE96291357AeF501C7D7,0.025522619389176006
0x82A469fEc3FD9f1D3B0b5ca1eAee260716eED96b,0.024023234017739585
0x8697d74423A69595116100754F234EC8a8087C0F,0.023956068605184103
0x8df3A8534A47037c75A423002A0D825024A9c56B,0.023779809463843039
0x72966929F7238476E4113523748479e148c02C71,0.02252646330194944
0xE0669A88d1398Cea5C4C6c1C21a1dB38C8F71f6f,0.022265425315557354
0x38511Ad2f93923d0ef9ae1C1a2b5269AC49096b5,0.019344684662291527
0xec54198D47304F19e63ABd833539830edf26E740,0.018897018156861814
0x8E43fF99212f13eC82Ecb1CE1d1A3c0ed0448F03,0.017026011057994451
0xe839B2E436782EC0F52724e72B68d1C70CbC8F35,0.016311231427191354
0x803C150096390e872DAF7183E8760724CE4A9bdF,0.015340110482194351
0xc5bbdd58d30763263111c1069B98FFD4F4dd5B69,0.014207523491987358
0x61Ea6eBd2af6F355B49E30ffae8f444841C39BFa,0.013932440522207518
0x24Cf76b1AfA5e8D945dDf5Dbd4f842fD43A779E6,0.01207621200971037
0x930E48Fd5a1F00831d292b4B1f184cd78F1e2C6E,0.011542958487979683
0x9CdA6d283191208Bce962E3c34588036a10B358E,0.010608532759303307
0x24D88370Df49762d952B0682A1F4DC406BF25542,0.00974814870156737
0xFBD16BE653a8467A28043eF4161D8A962Ed8b30d,0.00832251822970713
0xcCab915ecCC17432f140dA1492874Ae1461D6792,0.008122880310421316
0x281C3f10852fa733990C867621A850779B07EcDf,0.006804038457347755
0xE157ff0eA7EA0850300391E90c79BBC75eb4E6bb,0.002876115047739292
0x73f78969064D5325Bc4BB7283A8aA1E4eFBCBa1C,0.002502251904903801
0xe6bD64F58e7c7E9136a84F31bd67aAb0cC25AA5B,0.001526454469285462
0x6F92583Fab29249604F26b2d4277c652A86A6D5c,0.000905036210761383
0x5d9AF607e7B383A03f66ac4ce342e33F38a89890,0.000553162881264
0x635C66a8e94613b9117Bc24b43632994A3A2dD18,0.000377587018849204
0x737942e9bBA4c5E6E828C90876F2a1f4aEf424C5,0.000228185933073
0x02B45ed2322832fED53a33b011dd7FbC493227dB,0.000217990494876
0x3E0914Fc2B3B67A476142020B7d6990D01aD234e,0.000212355705786
0xd9F3f4a9469C11951f1D7c561f4f50eA85c75742,0.000208948869108
0x7E5aFB455aa679099c2dFbb2FF9955791c671AA1,0.000185329818384595
0x838774C81401a4e4E97F4687014017c633259cD8,0.000162334321171235
0xe8eD602D6CD070626cc67887853d959977b3dA1C,0.000156576372624
0x75A8E48221C2261FB49FE2995755F0A45cd29c5C,0.000144785630262
0x14eEe276fAee3338E440Acb6e0A148Fbdf78dE76,0.000140660695329
0xC6f87c2da950825749dbc2e2222b1a26FBD92584,0.000133072294425
0xE0AFb4ba4d79aa8Ace6D8a530C42b449626Cc902,0.000118491458818803
0x4615c24622C725d61cbbd6c37239919bf582f3bE,0.000063994748832
0x585b64d6EaBF546C6B6d74c91EDa8a6e4395Bd04,0.000030232351842
0x851AB5035410531025a8063D29A7db408e992670,0
0x83784F78138683140001662Fe778ACc38aAC06D2,0
