address,balance,ens
0x8e3EEdF2C8655c442F0C1Cc0A58160250BecF03C,10.535987538550130789,
0xdA35c62FfdBDB8e1c9ce4a13E99Bec5190F0B012,7.343854270809511825,
0x5439B329D4Dfd62A1995F15BEcD4A37FCA20031b,6.774804938978894485,
0xc5C9F6dDA68422984A06A66a3d1aEbD7D979A158,6.012156896393800229,
0x83b4F74296738d8C2e15bD7c1f4a19Df122354f5,5.729064359394057562,
0x111206594F2fB5927f719b4417Ab1DA3D41B14b1,5.617285019333598011,
0x1113eFd5C8896CcF251EA360bB9d91F113707F80,5.485042206205660888,
0x111527f1386c6725a2F5986230f3060BDCAc041F,5.484961887363104801,
0x1114C78D5DE672996d812DC2E1a05b5F33EAcDFb,5.44977254153079194,
0x1110F5B97703D14AC3dE91bdcd12Cd4566ae48D5,5.443590944644004953,
0x1111E3Ef0B6aE32E14a55e0E7cD9b8505177C2BF,5.441524919594785573,
0xb9Fa59CA6C777E0C635148EDaa74BaAf6b0EAD83,5.183745288805375168,
0x3e9dd8088Fe88472621f67Ac502b784f0D852b71,4.581798254413308416,
0x202bB2FaB1e35D940FdE99b214Ba49DAfbCef62A,3.579416624994395201,
0x71570F25069bA690f103aA2E53983615df5a5A26,2.5267355953189983,
0xdF3504E9d05E54197F5d6Db864194b199258571D,2.32821192368354872,
0x5faf63fB58449F885FF3326360A7878cB3a1AE61,1.716864564674994042,
0x31230ebaaD1e8e3923e88b05EdB73966c9EF55C1,1.664605898053438212,
0xAbf864065fdEB8996eB5469d6C25aae84507d231,1.581892684627082694,
0xC2015c106c6dB35CeF293a8bc3bDEd4342039aa5,1.560000252088369765,
0x0aA0669C1f16ef241C872488C9c2Ed061B3038c2,1.434882012805497008,
0x59C1b29CA7c351BA0F56bEc75680805323a0B3f0,1.229556085993720584,
0x678111a6cA5749f1744b5E080A855CEC8d631E20,1.150516045337794463,
0x728277B2459d787c01Ea94414207Ae623CA04e50,1.117906065368455824,
0xBb43F080C06AEE245936A30E2d1d85AcA1b6C859,1.034357636250554648,
0x3F1Ff8561ABdBe7E2B5CED93FD932C60A8a84FEe,0.779168551933165778,
0x99B66D5C7BE499aBd65Bd10eC98647350DeD0487,0.763655974707248083,
0x94D66F5693a4032b3eB74d202E3AC2d4eB9EE747,0.723107004593161545,
0x66696bBD1b189a54c552fdbDd046B2Cf4a9deB79,0.657886866025641539,
0x5c691d3b091Ab42D432a18c86484B929E089838F,0.638579042090424604,
0x60C33EEc76F1b55185D2030Df84438bEC7d5a88a,0.606869237402611129,
0xeE2bbFB92d250294d134A237A118ac9b7154a44a,0.571332354051546116,
0x26f59f349a977bbF3C8c839EeEB0405b96793fD7,0.498347075612381819,
0x4C1B7C9891b0Be335D278DB31aBC019893041e8B,0.432872674275425858,
0x56f88E4C7728C7CF24D02E6089FFf524EFc7dFc1,0.424832731995359114,
0x574328Ba4c922C87f47F456d7DEBe27afF879C55,0.397688782980761444,
0x2A54adC5A26Ce16dF2f654126bd27AcbA050e8Dd,0.347615335532317547,
0x4F09748333BA6AB515F8232896f5e6b108F08D19,0.336525518733674667,
0x349c8330d599B53a540e32f36B90f4bA38CE5C58,0.302045706473610407,
0xfa6DA3F30B66d43e9796E39fB675251b5a4656a6,0.295408999630145897,
0x439Fcfc6D69c6bFa9982AAC712380B1EF905b0D6,0.273780862413126927,
0xdb7b46fDa6E4d80610D4a6D40eda57365829Eff5,0.261419637351342802,
0x7cB8cDEB23ba76c495b06E5844e6171e5e919C5d,0.254720903142460385,
0xAd416b3A48208c78a20C617435286eA1a603cd2e,0.216214443122240211,
0x217b55fC0bD61C7273a91c4542d64468A90898E9,0.189375742168299764,
0xed001fEc8aA19eF419c905787e892B96e70459F7,0.166640336055445919,
0x0fAf484aBeEEE2de9514A9Bf05C5801B588DD137,0.159752393131076279,
0xc2C320362b08429765F94E7caBf3F2742B9855ee,0.143228788618840264,
0x5012184545D83c03f4B60E24A675fa99FF1de482,0.14073102192010157,
0x6A28cB38c01f43C81c246cdDe5d29AEc609Da2b8,0.139896409817261188,
0x5b739f17C04B916d43BE03423DdEc4892F9B2B88,0.137473980747279903,
0x7E43E42A7E88843ba7A859F42981c5a9255f74B9,0.122224997638307954,
0x4dF76Cf47ba930203d1Da71E8d51Fdd9844829f9,0.118811305906476473,
0xfa5d74f2F208E56a3b5Aa46cDcCeEC64c2f64515,0.114603079150338893,
0xA0e3d0C85b4916A336baAB9763F5Aa7FDF0e2875,0.114160440676053464,
0xffddEe81067EfEeFD8Abf28893dBAbcc1A88Fdce,0.101994996829943428,
0x266cCCC8bc919da67872e6E9480B0fa87EA5D80b,0.092905248213249969,
0x174472446B85D5521F346B8788530180f5ba38f0,0.090825396320750843,
0xF6Bd36E39522DadD1e4Ed517E6a72eD0ea4DD0e9,0.079674994607359787,
0x4cc9eB3f40c236fe4CA2D3Ac9B9Faf05dEec475E,0.078349366416809232,
0x381155A01be355340088D2e583fDc5816992Edfa,0.077775714687407553,
0x345ACc6796d0379213d5da7C2cd3EFFaac9b7587,0.071063479866817384,
0x440570724865cfC6C7D3bc475CB32097Ab87Fb96,0.068940425384070991,
0x2b31798DBcaD18B008E391CF79a49B88DaF8AB9c,0.068645314579479806,
0x108B69A95730523278F99C5C5EA37E9A75D16dB0,0.068282049178720483,
0x2e7c0F586473E3E53D62B27f834420C756ce431c,0.065374679201691502,
0xeC017B63923845F6d5B4FB6cdB63a9575BF634D3,0.063572973024817844,
0xd5dbF66480844b7AaB2b09030Aebc6cecF33E5b2,0.063559299557870004,
0x0A24C7547dd14BE2F502D354afD224B226d177E4,0.062238392241516785,
0x5b0817326f88aD99118590Fb0b758196d692C313,0.062071063158983276,
0xCaF288E6BD537698Be0264BB23D03Cfe32b147f0,0.060240050661585923,
0xF74127873ad9A49874472Fb019f98ac84e686655,0.060062284178835441,
0x3550b2C5CBa617e9E26199e69aBC46B185D045Bd,0.05961735174627841,
0xaBdC1783800d4BfD0E3Fe73A4f7B0fBf3af6e5B3,0.058511058770351394,
0x63A8BdA1d355d998cb62F233Cbe785D7aCA85050,0.057200994961363269,
0xA1d34852aD75d988569ECE505638441b6d8Bf1bd,0.057060874901219731,
0x5319b7A106bD19b198092210c0434cB87aab80ad,0.053853777538763937,
0x863EcEe23B8B3BBc4ED93d858798918f0adFaba1,0.052275675906313754,
0xfE13EF8aCbfE173129d0D072d0C99f6872A6086A,0.05202906072460445,
0x8b124551284c48994918Dafe616C2fB7C21083E0,0.050117751947278682,
0xdb9aA7C0624D3cf65b0E081Aa49a3e9Fce2B6447,0.042145162202108483,
0xE62854e92C66Be8D76B5E0f53D500306a6a1B069,0.039428220883154283,
0x6213DAeE92610A26B3fe75489eadA5a71793f823,0.039235726288743088,
0xEdC44F2B1B02dD9e1AdA89B3343830A45739C599,0.038708853675440343,
0xdff5A3841FCa642Fd0Ab35E8e1438f97aA0d1760,0.036548770812930128,
0xd32F7E9D7ff652f57c571aCDEeDb2D4C1678601E,0.034759019074352256,
0x1FD0D69c0f608243441ce983f72dC5620a180C24,0.034292640273689667,
0xf854051F2D28c812cEFaBDEc665478f9B9De44eD,0.031148659341196367,
0xca981571DE1DA5dFFb5099c323b0EB51Ec100BBF,0.031015870130314763,
0x4cF15b60854Bb74d6f00Cd1495bE1c3424b7b818,0.03016769909323388,
0xEa7Fb51eFC24fC9Ec8f4FE5672e7900FF45F6E0A,0.029635899272896956,
0xb59FFc05eE11843FA3B3e410268939d3Dc631193,0.029136226683119693,
0x03bc28652E492Ea95b9F330b9Fbdece4Ad228B42,0.028165725456531329,
0x710953e323cE1F90d21FdFF3C5D441426B42f39D,0.026938322292583281,
0x669a752fa8170cB6C3AbD1a2680f2ad8878BA4B8,0.026621400382583863,
0x295B7Fb91e76F0304Bb9CFc45dFC4AB286FfdA58,0.026582390457684641,
0x242662791bc79e5a02184662fecF0745F6EBeC2f,0.025897409756722982,
0xe607A2A24c4D75E963FEC90D1584F9174a671032,0.024875899407731744,
0x658304BaF48Ee903812b2275646C40901cdacc1b,0.02339242927714776,
0x3C17134Db89523bF97595b3AcE798341861D20e1,0.023257897183653375,
0x14E5C150A0D9334aba3a848912577d2AEcFca658,0.02310687643272411,
0xFD1917bB45553AeA58b81f694DAcDE2c4219eD27,0.022736112579030813,
0xa469bCef7D04ECE54F25254D02bABee0653612fd,0.022687868511762675,
0xEC9aD1F4475A552845c216B97Def9e41847778B9,0.021972808814236467,
0x271f2d33c88133878a9eaEc8091DE094c617013b,0.021723016994251316,
0x5Fc5600d33fA48C15Fe2C163b273b580674ED1F5,0.021646453683261818,
0x29A64bf79c7f36B70fF993B2849e2cA4C605010D,0.021413320004041813,
0x274Bf5326EE299B80509b8f87E55BcD314A22E0c,0.021073263529722772,
0x5aA890Cd1D5da097FC430Debb78c18630e5815B6,0.021026184211047319,
0xEfedDEd7B8C4F802fbfC6dF735Ac5c8edEa817CB,0.020164098672841113,
0xb4Fd4832fE39004bED3149bbcAf5031b7927E01c,0.019498720463024433,
0xc5a42DC198a6260C22125f8eC41695e768887871,0.018922002046318211,
0xa14eFaD264DBCAA247C0f5aAeAcD94413E068E9B,0.018001071589242151,
0x654Ccc6AdDB5A0d3F76a88460fC6Ac1195198404,0.017787785115129493,
0xD9AC49a1B4387Cca9FD7A23547f85AaC9361A307,0.017000224336646212,
0xb3e53795b50394e0D44F1C03c6dc4391dc5bfdcc,0.016611908704856319,
0x80Cc2450f6C84a1c0ec24b32Af4E8742A0b0C9f3,0.016575484806977617,
0xe839B2E436782EC0F52724e72B68d1C70CbC8F35,0.016311231427191354,
0x3F02694Ac9D1a752E8212EFCFF10a190a7fc4f03,0.015859824015607962,
0x143C0985C425123f6d4A185e7861b730d998F2B9,0.015208519941052844,
0x89c27770dc27aDf62b76bD3dF07B3c71C307D0eA,0.015165557258279909,
0x8da0088E9B0FceB1e8cCb5031F10dF10b433aECA,0.014699199418653622,
0xC054C0adE1aF3F780832ed19F687cFa70393c42E,0.014626890509406389,
0x984D0fF7Bc55bF637CCB345DF3a2CCF928665B6D,0.014394369456027967,
0x831114051c0edDe239ae672EdcC4c63371deC82b,0.014190850385708248,
0x05A690598eF3275CA0b053B2beB28eB0889AD5Cd,0.013827185694901601,
0x332daa03386c942C42278bAC3222D5959380EBDE,0.013609124547260342,
0xDD30bda06A89FF5033cC9A31539Ad90c0599b0e5,0.013213964124066979,
0x3fd5e14977D30339E09f1b389e2C6124A49820D1,0.012965921450230237,
0x97aDD7A9B17EA01AFE58cE9BEF75A416bE396df0,0.011877751718643128,
0xd27Dbb24EDa23A376b7E98169c9F61747Ff654c9,0.011773759407953589,
0x5a1bAfb8BAfEF657BdC6C3040Ce1f15065Fe5748,0.01175207285346719,
0x427a89BA639fc83722a48ab8c60A4A170b085CeB,0.011645868094020295,
0xda1E4d768AeaF05f343d9Be5F7e9B91E5aD72805,0.011385425969756609,
0xa1aeBa6B6F9D543d8CF3999607d570964908f7cB,0.011354300850970325,
0xd5DE40dc4F55427031158b55fF3db2F5d2D950E6,0.011274409169782061,
0x3aB92f66459Eaa92a1CaB274C8F68BcA57A87e08,0.010001995549213272,
0x9c7143064a4540FC6e41C8A877EA28517e49b6Cd,0.009599541738468887,
0xEBcaA80B26E4C30Df1b920Cdb7159D172DFf08B1,0.009310881815184987,
0x32abA5f21D068b1FD6528C4151Cda0089B937c74,0.009093973643164535,
0x0E926d11b8F7Cca0F4A58b270bBF4aa553B694Bd,0.008980613123819605,
0xF1E3CDa8E373D3EA8f30FBa1a01C9529BF6a11Ec,0.008788230927040864,
0xD1960b4E3f4Dd0E3d2176D571f2055D6bD2313fd,0.00877715735540498,
0x0Af7566BCcd1E20EFF5A5215e1124ac7e7d05822,0.00851710292837251,
0x7b628059b419c6C1d34565809e8780196d2a811c,0.008390712207784096,
0x27428238861409C9A7F753968C669497b7aa25EE,0.008059901921569765,
0xFF773328307B20cc5EAdfF47e7a1661ed8e100b4,0.007537758303658748,
0xc103A02B5d6eEAB8c2eD5a5bD061036421EF967f,0.00689696030788866,
0xC8cAF1d7B29d88E94B5bbE9731D1808e7bD165F5,0.006616686254750919,
0x13E66F0bf20af5f1e7c14A22F643A5a2C8277ED5,0.006263972589111586,
0x4af445CFEFfF967690ecB04296166648D233E8c0,0.006260397722887058,
0x20AE5B35e14515B6edeD93C52fDA88f61eE3976a,0.003740792756402918,
0x03061cF4aBBd410CAceb5257b7F06BdD906a46eD,0.002540819090996712,
0x4DD3106Fcf01c7C13d36B775f64D14184DBDa074,0.002460131578598029,
0x2B8f83C3395E0c88CDd2aed29792644Bf990B458,0.002427028818555432,
0x127d14dF84B7E97b91D5AF8001EB6d0B897c3Ef1,0.002407232222122608,
0xed3C8cFD72Acf64FfcaB5D3cd43E8EAD666f4dBE,0.002172821595494161,
0xfd750EC391e7518991A32549a6122905Dd989C09,0.002076229663461088,
0x781DA63ADE1cA6D7dcF0b317df7950Cd6029FcCE,0.001552667222121869,
0xA2Fd2B16EDbC1667af9eCD3CfDb7527B12480866,0.00142723731952527,
0x5213Ee3CF78D00995fA22Fd7f3250964dd26e1Be,0.000932769495067854,
0x305eF0Cb9807C34D677205557C7822A9bab1C8EE,0.000904623771917,
0xCCC5E09fbcdC062cD28A4ec2276016fE1D9dC8CF,0.000564260210322265,
0x6EE5FBD1520ae456701440FB4B87515B4D196982,0.000525854596412385,
0xfA36E9175452BDb90A3D524e4959DFd047F9284c,0.000357982551192,
0x5ABbF700b13a31Fb3aCbFb18F634e6e30f582627,0.000171008623695,
0x2e42F9006B87DA1D1D301dF135255C21bb437323,0.000140383576725,
0x7745Bf08C7a1dBd7d4Fa2Bf3c0cBd7268ab2f3f2,0.000116497366524,
0x835c43F7328498A1BFc70065Ba0bD8a43c77Ec36,0.000111501446553,
0x2a2B655C88FC186Bf0Cd6401d8251F02d4C0fA03,0.000110504857743,
0xd95d7b8e25626575e6BeE591715A96682346591B,0.000107267292741,
0xA4b0bCA94E30F0dcE7b16B886a45D236571F5fE5,0.000093514442385,
0x2E5d0F3C88998fD30CE3B73e4Ff1E566CbE7AFb0,0.000091548301656,
0x57BfE19690A1AfF6b40A39b549161cd6466caeB5,0.000090799933896,
0x2a46F764b071215B45c648f5905B3bE0f55A07FC,0.000053005031268,
0x7369172CD1c5Cc0832B118E2629ec0686C444dF8,0.000040242462834,
0xbf6De752B08e41CEFeFB38377cCA32d6c78Cb798,0,
0x7c23224Eb0445073fCD06043f88CCfD23E4f77aB,0,
0x9e8A64ec21B050551a83D5815D3b7900484ee23a,0,
0xE0436B0CD7894fBD75581626Dbe910d4CB013B03,0,
0xf7b47e7CcBD2A16ECe8A0E24d25837e9939407F6,0,
0x2F56286485ddDe5b87EbD8C526AC57E5c3aBc636,0,
0x82a7b34F52b51bAbe9726366eC9F0678FD23dE37,0,
0x467a133DDF46913651F4649D71cb1B044c9d22C8,0,
0x6d94ba60dBD6Cc02fa5A46f6228D666F9510D211,0,
0xc07329A2D89Dc4f17Cf8A212A7475a807913eAf7,0,
