address,balance
0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,101.171814211722682085
0x95e97e03ea952126174B4fCdCE08E37D62dBCCCf,18.917130701018744438
0x77ad3a15b78101883AF36aD4A875e17c86AC65d1,13.52949729743697073
0x4427C86dE237a8bAAd40099081a2dc4CB56E6905,4.178114812384455306
0x59893BA2A97437e6A5852f1752bB9de50bcdCB2E,4.073050993001554256
0x2D86499A410a9ac2139833Ba8d6942b8A8700a7B,3.422221663125314123
0xA58a99d6F742d8AC0C99790D22D363AaB164D626,2.779347854513677967
0x84889209ff9Ed0f6483E6Ff85A8fEf2C6A32a1aA,2.378917472073113121
0xAA61A58830996a2b54902bAC0913641ccD362828,1.499443388644297991
0xFF870E809d4EAC4Fb062eF8644a3d99729517c86,1.398149499265648918
0x0b621Cca89BfE34708c9d8fc5Fe863F13D2a36c8,1.133814446215536063
0x38aEaA4Cb61327706161f51eB895F5A73C7b46aA,1.120333050903598828
0x80EF5b559602a603816849E341c8833d797EBE35,0.746897381276382041
0xA93Db5932046c940D4Dc17EB18c8618D18352ff8,0.721078349962734825
0x33A58b7a1F46aa945993302F0A7a812888c35DD4,0.687084872464631342
0x10E032c78e334647F6c0A8Ad302A9C72DdD6c7FB,0.626563370634304543
0xACe6ABa60ECd7A996b378Bcd2f1273ecE56Bf733,0.519383671069441976
0xB47F1CADDE46be54fF0bb9c55189C3C468B403F2,0.490907797915104734
0xc8cAe545AeEBF1A93AD6FE8B2Cf019040EB37F8f,0.408237453674030221
0x9a7657FFccFc6e2D27ca1E3fC21f00d338723452,0.381789723938067528
0xf856e709b99111a61138E34d58231F222707cD2a,0.326912395131490015
0x07427c476501e03B1802541625cEFD1dF24484d2,0.312167404325331225
0x1f658813A5FB6CCf36BEBdA815DE3750A37B275a,0.311433300345422726
0x5b691ba5935Acae04Ac4a64fBA99102d7bf50664,0.275748808169498646
0x1cA2Cb191eFb823c232151C3aDeB4128c6Ac657a,0.213908082224326667
0xD55D2ACB1D631dac6d0987017F41B67e98fE66EC,0.208763692567987899
0xFc9b9eA77d243e7ABd17C751EFfc1000C4f0De1B,0.198559906136952897
0xdff5C7eAACDEaec7D062eC7cD818bF31d41B95Ed,0.19113814840416057
0xBE09f239fDa694897fc21d5a5034c0D1C923E868,0.188500056922554435
0x3f4EaA836E48f5eBC3f1e99D6b3b22805e5f6c4A,0.176350836684913394
0x78Ac68225feDcef1833e04bB690980Da32A76AfD,0.168098053802995677
0x479754dc6f7f0d87384011695FCc84D257e2dd66,0.147799419212702777
0x9e5296E37be6E5D807fC562fe14234025257CB3e,0.144326685597030446
0xAa7b2CBa2A9A44aBEC2ee1Be5458b76293a736C4,0.122978086712147034
0x7DDdB8a4EEfCfaF1Ed7dEb851349F513b4d56432,0.120540876766182738
0x8BD3a8B3Fb5be6EEd9E1Ca8fB352B5818FAb822e,0.102746405543391228
0x0D55E988161e80c94322fA5833602e92BAEb129f,0.10258201618876978
0xD5B5706BB4766943A9CCC739dd9336366c46f995,0.09683651479878915
0x180D728a9e009213d8B92ca726c68F4AFfA5f700,0.094863355410502348
0x3c602162cEE71e4f7d61F4437285E0aF057129Fa,0.082624813046727422
0x852Af00DC5E46B56e88Cb285f9142Ae4D0a57805,0.079838137828046221
0x767992F2f0190571FC93595ba2c1b8E202502544,0.072873363506092732
0x972C959A358B76a17C128aE1f8986F5b39dbb4f3,0.07189049837107857
0xb2932f334Ea24953D6C890D8d077Fc5b35C14497,0.068132506481780477
0x408b0903A56e6B7b19078F06A8F6caF88A8Cc72B,0.063865291704445899
0xaA56831780B121Ba468d71bd523C769a748cCFf0,0.061959620253470585
0xD98318A539a448E5d408bb08B0FDEf3daAf8E8e6,0.061244147837369929
0x7df4c034f3Fa868c70ea6f7080Ac6ECf85AC64Fb,0.054218391212079324
0xE1659677407841AD85d7592bf8e06fd35dF7a7D1,0.051526127939548667
0xF97A63941f8cF1E010ddc979DEeC42E922dF83B5,0.049721918631942138
0x4e601d835cB914f96e3c71F68C7B425adb701634,0.048810390186895507
0xA9b5e78678354f4dFC2e2807bf621B5fD799CC93,0.048282781208947734
0x581dFb3dBA2735aA360621d4EdA68Cd2f524dc66,0.046046273303511133
0x8aD4772b9520e9c3c6f4E1152272b508C7358379,0.04502447545767909
0xe53ed4Ecd8505c374b007121a71C7cC0cE30f0c2,0.042387331097256896
0x80630913A5a3f80C61845DCb63a5eD2F47c8E69D,0.04210200336591699
0xFaedaB60Dc2ea172285ff24F944d6FA9d2F8e4b4,0.038727990242246561
0x1CB8316710220B0f5F84926b2774a60402C0484f,0.038675144458098122
0x9eB95d2ce7c806472EfAfB89Fc1D03466Ef516Cd,0.038098897326184978
0x7f88C923f5DD8C40642467211086a08CDDD2aE02,0.035160956719395755
0x7151E5282bc1C952700fF070A933f17c644A66f6,0.029536743854256861
0x55c62708D0f29a05916D10e56e1d835047Df45dd,0.023564337929176175
0x008EacB2589e6922Ed77d3b681964F8147d41f13,0.020991375819366366
0x85dEdd73616D13EE4CfDE180659C2c807B9f7E04,0.018911614748503461
0x7D76a630F77E476cf916De2265b2d600a66Ff693,0.018444181363193815
0x04e198c7C83E3f9914926D5065F83b667779fE28,0.017156620059879951
0xF332ed3fe19DDD582236B8C67e409933fA878b15,0.016969511026214023
0x9b0EcE459246c56828a9A35f88AA9D5979015278,0.012781561164039125
0x1D49331F88a1365335CeA33532Ef8B04bEeAfa4f,0.012115904867012168
0x8f541CaD4210cDA981560c9Ae06A2AFD6f5b50D8,0.010830001439591441
0xd4718ff0d2E6918f69bAd78d6DEb667329C5D959,0.009848744833082329
0x27A773De36FA890F6Ae696640Ae96cff282D65A8,0.009502617099893019
0x419cb1Ce6B42e786556E88dB73D449f9B073dd44,0.009327719145679694
0x53cCDfef04e7c628b86741551390ECE9C0aC32c3,0.008504631861891767
0xD80775766186eF44c73422fDF97D92701C27f70E,0.006554678052358209
0x07aaD65775c6F5CD3BBF0B5FA5A1b7C180F825fF,0.00429495300514268
0x9858eC1e9f6E8A6e821A2558e7a3f7938e82FBCB,0.003164138857962109
0x51dF040c9F34c65918A785507169e5BaD640d1c1,0.001670109417304337
0x481BABD0077B9ae4Eb0C197815fda4904509555c,0.001582084342975741
0xBd44a716B360d147482f77dd268974fEe38C995A,0.000783363891772594
0xa71a1Af8b350Ed6e551f459608750d595B5776Eb,0.000456178456986
0xB11b50146E0e321347b0ab896087BfE0b7bEfdBD,0.000358316795702085
0x66557b7cAAceD6215d206E78526F7b7eE6A1842a,0.000313513154829
0x57c618665c4AFfAb00A037D0f23Ed361Ab16503e,0.000216961183677
0x7D70b4aaAB640f3b726cB32Ce0e310CfFeB6995c,0.000216195088137
0x360Fd5A1CF9E7085DCd7c0Cb03574E9BE415b945,0.00019523360913
0x9EaeF7B8d913Ac2D2c69fB8d9f08D3E6693E4d59,0.000171371665899
0x0662bc7CA9a36005Eb2b1C8a17249062A4Ddfaeb,0.000169353783837
0x2c60C238AAEd72488Daf7aFf40B0F1ca18a12812,0.000156274640852943
0x914fECBd03A26A11de85E3C36F563E320eCffb03,0.000103325095587
0x9e1F8c21F8464F67628D653DCc3f72FB0e88Aa64,0.000096308423169
0xc39df989764E1e03Ae3Bf44b096FCD6E69569b79,0.000081784856391
0x743f965Bdde27fF30BF9b4859471E782422b4351,0
0xf77e0D26EDf63277cE3847D8b32b811f3e77A67F,0
0x6E6439e81926D6802862c5710a7ba789CabB4796,0
0x1E6619CE10952f7b1Ed924fA5Abb2A16C049d9c7,0
